CustomerKey,Age,Gender,NumberCarsOwned,HouseOwnerFlag,YearlyIncome,MaritalStatus,FirstPurchaseAmount,LifetimeSales
4310,78,0,2,1,60000,1,21.8405,29333.312
4325,76,1,2,0,40000,1,16.1405,27602.609
4327,75,0,2,1,60000,1,727.5765,31363.232
4342,72,1,2,1,60000,1,745.6265,23658.3275
4344,72,0,2,1,60000,1,151.05,25313.813
4359,92,1,1,1,90000,0,130.131,21206.154
4361,90,0,1,1,110000,1,21.7455,46067.8995
4376,89,1,2,1,80000,0,160.55,25223.674
4378,60,1,2,1,80000,0,815.6605,26522.3775
4393,69,1,2,0,80000,0,863.151,23903.2045
4395,88,1,2,1,90000,1,112.1,27848.3515
4408,70,1,2,1,70000,0,186.2,23810.392
4410,71,0,2,0,40000,1,753.2265,23515.481
4412,86,0,2,1,70000,0,282.1405,27487.15
4425,44,1,1,0,30000,0,23.7405,46700.2277
4427,80,1,3,1,10000,0,42.4915,25282.7985
4442,58,1,0,1,10000,1,555.464,24071.2877
4444,62,0,0,1,10000,1,3.792,24302.9552
4459,81,1,0,1,20000,1,3.792,27307.9787
4461,82,1,0,1,20000,1,3.792,16341.2629
4476,54,1,0,1,50000,0,681.9765,21580.7285
4478,54,0,0,1,60000,0,1371.7905,29922.871
4493,55,1,1,1,70000,0,186.2,29474.1725
4495,55,1,1,0,70000,0,282.1405,28080.6855
4510,58,0,0,1,60000,1,152,30045.642
4512,55,1,0,1,60000,1,814.967,25448.473
4525,59,0,2,1,50000,1,677.2265,24923.057
4527,59,1,2,0,50000,0,110.2,29736.9075
4529,61,0,2,1,60000,1,20.9,26453.705
4542,62,1,1,0,70000,0,696.2265,29937.0765
4544,62,1,1,1,70000,0,129.2,32050.5035
4559,64,1,1,1,60000,1,129.2,26418.849
4561,65,1,1,1,60000,1,129.2,27518.096
4576,55,0,1,1,60000,1,7.548,22608.8155
4578,54,1,1,1,80000,1,593.6995,20503.387
4593,57,1,4,1,70000,1,593.6995,22906.2975
4595,57,1,2,1,80000,0,7.548,24282.8055
4610,44,0,2,0,20000,0,481.288,23634.5888
4612,45,1,1,1,30000,0,3.792,19411.5252
4627,51,0,1,1,40000,1,152,48980.8771
4629,107,1,1,1,40000,1,152,57799.71
4642,46,0,1,1,10000,1,5.9415,25683.5035
4644,46,0,2,1,10000,0,5.9415,28628.337
4646,45,0,0,0,20000,1,513.281,34186.489
4659,64,1,1,0,10000,0,3.792,24987.0337
4661,64,1,1,1,20000,1,3.792,16313.1817
4676,54,0,0,1,40000,1,784.464,55709.6334
4678,54,1,0,1,40000,1,108.8,53515.2868
4693,70,0,2,1,90000,1,644.696,46557.4475
4695,70,1,2,1,80000,1,167.2,51684.4324
4710,75,1,3,1,70000,1,1632.44,52025.0863
4712,75,0,3,1,110000,1,13.592,41628.1879
4727,51,1,3,1,90000,1,7.6415,24217.104
4729,50,0,3,0,110000,1,521.696,35961.529
4744,82,1,3,0,120000,1,16.1405,38296.109
4746,81,0,3,1,120000,1,16.1405,42686.577
4759,66,0,0,1,130000,1,521.696,34774.1715
4761,50,0,2,1,30000,1,590.767,50316.3642
4763,50,0,2,0,30000,0,23.7405,41034.9992
4776,66,1,2,0,60000,1,608.646,32822.7145
4778,67,1,2,0,60000,1,41.6195,22094.781
4793,64,0,1,1,60000,1,7.6415,24665.6555
4795,58,1,4,0,80000,1,7.6415,30745.641
4810,63,0,3,1,70000,1,7.6415,22369.855
4812,64,0,3,1,70000,1,514.981,22130.34
4827,45,1,2,0,30000,0,23.7405,40871.065
4829,84,1,2,0,30000,1,5.9415,22178.2225
4844,55,0,1,0,80000,0,21.8405,21421.7785
4846,55,1,1,0,80000,1,676.951,30841.8595
4861,51,0,2,1,40000,0,680.751,21914.61
4863,51,1,0,1,50000,0,115.8905,26466.512
4876,80,0,2,1,70000,1,1843.513,31138.764
4878,78,0,2,1,70000,1,34.1905,20824.717
4880,79,0,2,1,70000,1,137.56,27911.6455
4893,76,1,2,1,40000,0,41.6195,22953.2395
4895,76,1,2,1,40000,1,41.6195,29254.2845
4910,72,1,2,1,60000,1,21.8405,29106.7475
4912,72,1,2,1,60000,1,588.867,25393.2625
4927,68,1,4,1,120000,0,13.592,37186.6404
4929,68,1,4,1,120000,0,13.592,34828.3636
4944,60,0,1,0,80000,1,41.6195,27464.8885
4946,59,1,0,1,100000,1,137.56,24163.641
4961,61,1,4,0,120000,1,583.167,39217.51
4963,63,0,2,1,90000,0,676.951,25515.1995
4978,64,1,3,1,90000,1,34.1905,23756.01
4980,63,1,3,1,90000,1,601.217,25286.076
4993,71,1,2,1,70000,0,583.167,17569.5855
4995,71,1,2,0,40000,1,117.781,27746.4885
4997,72,1,2,0,40000,1,21.8405,25561.8995
5010,84,0,4,0,170000,0,1825.463,39104.336
5012,83,1,4,1,130000,1,16.1405,45697.6185
5027,77,0,2,0,30000,1,5.9415,34969.0885
5029,78,0,2,0,30000,1,5.9415,33293.2058
5044,66,0,0,1,10000,0,19.992,18762.7159
5046,65,1,0,1,20000,1,19.992,18719.7935
5061,53,0,0,1,50000,1,16.1405,23235.4465
5063,54,1,1,1,50000,1,583.167,23062.978
5078,53,1,0,1,70000,1,21.8405,24051.448
5080,52,1,0,1,80000,1,588.867,27372.7065
5095,57,1,0,1,60000,0,676.951,26043.0465
5097,55,0,0,1,60000,1,1264.1365,25450.383
5110,59,0,2,1,60000,0,601.217,24860.12
5112,60,1,2,1,70000,0,34.1905,30930.6495
5114,61,0,2,0,70000,0,37.9905,24305.624
5127,62,1,1,1,60000,1,41.6195,24091.5065
5129,62,1,1,1,60000,1,41.6195,26031.881
5144,65,1,0,1,60000,1,27.5405,25241.3625
5146,64,1,3,1,70000,0,594.567,26059.502
5161,55,1,1,1,60000,1,7.6415,24008.46
5163,55,1,3,1,70000,0,7.6415,22740.6915
5178,55,1,1,0,70000,0,1119.1695,26854.1035
5180,55,1,4,1,80000,0,514.981,24818.345
5195,50,1,1,0,30000,0,497.488,29288.4075
5197,50,0,1,1,40000,1,96.8,53625.4483
5212,49,0,1,1,40000,0,37.9905,33523.0915
5214,58,1,0,1,60000,0,37.9905,25560.483
5227,71,1,1,1,30000,1,23.7405,38448.435
5229,68,0,1,1,40000,1,1755.467,24956.876
5231,69,0,1,1,40000,1,27.5405,27442.1395
5244,65,1,0,1,80000,0,594.567,18909.6775
5246,65,1,0,1,80000,0,27.5405,27336.5785
5261,58,1,1,0,20000,0,19.992,20090.4985
5263,56,1,0,1,40000,1,484.688,49841.8234
5278,59,1,2,1,30000,1,1475.088,19817.9482
5280,60,1,2,1,10000,0,19.992,19364.413
5295,59,0,0,1,40000,1,7.192,57549.1314
5297,60,1,0,0,30000,1,19.992,18028.7832
5312,61,0,1,1,40000,1,7.192,47992.8228
5314,46,1,1,1,30000,0,19.992,17463.4914
5329,51,0,2,1,20000,0,19.992,17683.2733
5331,50,0,1,1,30000,0,571.664,17667.6888
5344,72,0,2,0,30000,1,5.9415,26811.5715
5346,70,0,2,1,40000,1,1119.1695,27281.4595
5361,69,0,1,1,30000,1,23.7405,49360.3835
5363,69,0,1,1,40000,1,27.5405,26238.926
5378,65,1,0,0,80000,0,1269.8365,26490.1755
5380,65,0,0,0,80000,1,594.567,24731.718
5395,57,0,1,1,10000,0,19.992,20781.6734
5397,57,0,0,1,10000,0,571.664,18261.1989
5412,59,0,2,1,10000,0,1543.632,19601.5824
5414,93,1,2,0,10000,1,19.992,20902.4729
5429,61,0,1,1,20000,0,19.992,23021.1752
5431,58,0,1,1,30000,0,652.456,18072.7897
5446,62,1,1,1,30000,0,497.488,14474.8144
5448,61,1,1,1,40000,1,1530.832,51704.5663
5461,47,1,1,0,30000,0,11.992,24835.6822
5463,49,1,1,0,20000,0,489.488,16001.1716
5478,47,1,2,0,40000,0,34.1905,26183.089
5480,48,1,2,1,60000,0,1843.513,25130.3325
5495,69,1,2,0,80000,0,1046.3415,25548.9715
5497,70,1,2,1,80000,0,514.981,27391.249
5512,81,0,0,1,30000,1,1467.088,26143.9989
5514,81,0,1,1,10000,0,11.992,19213.1766
5529,45,1,0,1,20000,0,1710.6505,28563.2115
5531,80,1,0,1,30000,1,11.992,22445.2949
5546,65,1,1,1,10000,1,11.992,17182.0331
5548,66,0,1,1,20000,1,989.592,26405.019
5563,53,1,0,1,40000,1,484.688,47978.8765
5565,54,1,1,1,20000,0,11.992,24380.393
5578,78,1,2,0,90000,0,7.192,49856.4751
5580,70,0,1,1,70000,1,484.688,52359.681
5595,72,0,3,0,170000,1,491.088,42079.2
5597,73,1,2,1,70000,0,7.192,51180.3396
5612,49,0,3,0,80000,0,7.6415,25270.574
5614,50,1,4,1,70000,1,514.981,22656.773
5629,53,0,4,0,80000,0,1655.409,21401.562
5631,51,0,4,1,110000,1,14.3565,34700.1495
5646,81,1,2,1,80000,1,16.1405,26285.867
5648,81,1,3,1,120000,1,16.1405,43470.638
5663,67,1,2,0,70000,0,7.6415,22593.33
5665,65,1,1,1,130000,1,1125.8845,31104.962
5680,60,1,1,0,70000,0,1119.1695,24995.4645
5682,57,0,4,1,80000,0,1632.493,26963.565
5695,64,1,1,1,60000,1,7.6415,25888.1405
5697,59,1,1,0,70000,0,514.981,22554.673
5712,64,0,3,1,70000,1,7.6415,16712.5645
5714,70,0,1,1,40000,1,1119.1695,25917.926
5729,44,0,2,1,40000,1,608.646,23583.768
5731,86,1,2,0,30000,1,91.783,29763.624
5746,81,1,1,0,60000,0,7.6415,22268.031
5748,48,0,2,0,40000,0,696.73,23860.3195
5763,51,0,0,1,50000,1,37.9905,24224.1485
5765,51,0,0,1,50000,1,605.017,22627.6495
5780,79,1,2,1,70000,1,41.6195,25938.8895
5782,78,0,2,1,70000,1,696.73,27819.3005
5797,76,1,1,1,60000,0,588.867,28227.85
5799,76,1,0,1,60000,1,21.8405,20714.6465
5812,73,0,1,1,60000,1,690.5075,25481.273
5814,73,0,2,1,60000,1,41.6195,21471.637
5829,68,0,2,1,160000,1,13.592,44127.8081
5831,68,1,3,1,130000,1,991.192,40323.367
5846,59,1,3,0,170000,0,671.156,44288.096
5848,61,0,2,1,80000,1,41.6195,22508.022
5863,61,0,4,1,130000,1,583.072,40325.3085
5865,63,1,4,1,100000,0,34.1905,18264.1575
5880,88,1,2,1,50000,0,1283.9155,19483.55
5882,88,0,2,1,70000,1,608.646,21738.0295
5897,71,1,2,0,40000,1,41.6195,25283.0025
5899,72,0,2,0,40000,1,21.8405,22264.865
5914,83,0,3,1,100000,0,21.8405,24996.427
5916,55,0,3,1,100000,1,16.1405,28329.2755
5929,77,0,2,1,30000,0,592.093,29489.9285
5931,76,1,2,1,20000,0,4.2415,23708.2135
5946,86,1,0,1,30000,0,481.288,22402.5246
5948,54,1,0,1,50000,1,700.0075,20265.827
5963,54,0,0,1,60000,1,592.667,23307.734
5965,55,0,0,1,60000,1,1363.877,21180.818
5980,57,1,0,1,70000,0,34.1905,17629.572
5982,54,0,0,1,70000,1,130.131,23052.4895
5997,59,1,3,1,60000,0,41.6195,21301.1045
5999,59,1,2,0,60000,0,704.5865,18776.3735
6014,62,1,1,0,70000,0,676.9605,18970.472
6016,62,1,1,1,70000,0,117.7905,23866.2455
6031,65,1,1,1,60000,1,1264.1365,27196.6705
6033,64,1,1,1,60000,1,117.781,23257.862
6046,54,0,0,1,90000,0,7.6415,23268.4935
6048,54,1,0,1,90000,1,7.6415,24390.5135
6063,56,1,3,1,80000,1,88.128,22770.6325
6065,58,1,0,1,90000,1,674.2795,20360.0875
6080,61,1,1,0,70000,0,574.498,23402.119
6082,50,1,1,0,30000,0,1533.064,28073.3327
6097,51,1,2,0,20000,1,3.792,20161.8768
6099,52,0,1,0,30000,0,3.792,20572.0517
6114,53,0,1,1,40000,0,484.688,58180.7492
6116,53,1,2,0,40000,1,7.192,51338.4632
6131,78,1,2,1,70000,0,41.6195,25632.1965
6133,78,1,2,1,70000,0,1264.1365,23966.3405
6148,75,1,2,1,40000,0,34.1905,25423.8785
6150,75,0,2,1,60000,1,592.667,24847.37
6163,74,1,2,1,60000,0,25.6405,23376.4655
6165,74,0,1,1,60000,1,680.751,24527.022
6180,71,0,2,1,60000,0,587.9265,23345.5625
6182,66,1,4,0,130000,1,94.384,42267.942
6197,79,0,2,1,70000,0,7.192,53555.7818
6199,79,1,2,0,90000,0,565.48,59895.4642
6214,72,0,3,1,120000,1,565.184,33865.9916
6216,73,0,2,1,90000,0,87.984,48269.1425
6231,48,0,3,1,80000,1,88.128,22793.593
6233,49,0,2,1,90000,1,595.4675,24737.671
6248,52,0,3,1,90000,1,514.8875,21632.337
6250,51,0,4,1,120000,1,14.3565,35749.482
6263,63,1,1,1,60000,1,20.9,25819.044
6265,65,0,1,1,70000,0,592.667,20714.708
6267,64,0,3,1,70000,1,1267.9365,29605.3185
6280,55,1,1,1,60000,1,7.548,26036.934
6282,56,0,1,0,60000,0,7.548,25520.6555
6297,58,1,1,0,60000,0,514.8875,25649.182
6299,56,0,1,0,70000,0,7.548,23664.196
6314,58,1,3,0,110000,0,14.4415,42483.92
6316,63,1,1,1,60000,1,93.3895,23937.0665
6331,61,1,2,1,70000,1,7.548,22653.4985
6333,66,0,1,1,90000,0,679.541,23117.3565
6348,46,1,2,0,30000,0,23.7405,42141.9225
6350,44,1,2,1,40000,1,567.0265,24744.0255
6365,56,0,1,0,80000,1,594.567,22234.982
6367,55,0,0,1,90000,1,34.1905,27697.9915
6380,45,1,1,0,40000,0,594.567,23478.7925
6382,77,1,2,1,20000,1,1115.7695,24140.5765
6384,53,0,0,1,60000,1,778.5915,28834.9875
6397,60,0,2,1,130000,1,671.156,43914.905
6399,60,1,3,0,150000,0,1176.9455,33704.3965
6414,61,1,2,0,90000,0,16.1405,28478.8795
6416,61,1,2,1,100000,1,588.867,23874.2125
6431,63,0,3,1,80000,1,21.8405,23857.582
6433,63,1,2,1,90000,1,121.581,24901.4605
6448,89,1,2,1,80000,1,21.8405,24848.3235
6450,87,0,2,1,60000,1,21.8405,20826.451
6465,71,0,2,1,60000,1,592.667,20856.0715
6467,87,0,2,1,60000,1,1267.9365,23158.6415
6482,46,1,2,1,40000,0,604.067,22901.242
6484,46,0,2,0,40000,0,132.981,26523.3995
6497,73,1,2,1,20000,1,90.083,19959.6272
6499,43,0,2,0,20000,0,4.503,50179.654
6501,72,0,2,1,30000,0,4.2415,21673.5942
6514,68,0,2,1,70000,0,7.548,22909.4635
6516,66,1,3,0,130000,0,1053.1415,36221.0095
6531,68,0,2,0,60000,1,1177.0405,25300.3695
6533,68,0,2,0,60000,1,16.1405,21965.3065
6548,62,0,3,1,40000,1,21.8405,25813.7865
6550,82,0,2,1,60000,1,676.951,25642.825
6565,53,1,0,1,50000,1,21.85,23764.1045
6567,54,1,0,1,50000,1,588.8765,21450.4475
6582,52,0,0,1,70000,1,588.867,25741.7245
6584,55,1,1,0,70000,0,21.8405,27203.9135
6599,57,0,0,1,60000,1,41.6195,24982.9665
6601,57,0,0,1,60000,0,137.56,27357.644
6614,58,0,3,1,80000,0,37.9905,23308.678
6616,59,1,1,0,40000,0,37.9905,26015.615
6618,60,1,3,1,60000,0,700.9575,29030.1145
6631,51,0,1,1,40000,1,484.688,46064.6552
6633,50,0,1,1,40000,1,7.192,53617.4885
6648,52,1,1,1,40000,0,7.192,58958.1171
6650,52,0,1,1,40000,0,558.864,56933.2994
6665,69,0,2,1,30000,0,1246.799,42656.3825
6667,68,0,1,1,40000,1,34.1905,23316.9145
6682,65,0,1,1,40000,1,37.9905,25665.239
6684,66,1,0,1,80000,0,1198.8905,24842.7395
6699,52,0,0,1,60000,1,27.5405,21727.4995
6701,51,0,0,1,10000,0,481.288,21869.9094
6716,68,0,0,1,20000,1,555.464,21553.0015
6718,69,0,1,1,10000,0,1049.936,23487.621
6731,45,1,1,1,10000,0,4.2415,26448.328
6733,44,0,0,1,20000,1,511.581,29261.5585
6735,45,1,0,1,20000,1,1128.783,31597.6885
6748,63,0,0,1,30000,1,3.792,16743.7513
1,58,0,0,1,90000,1,60615.08,60931.88
3,58,0,1,1,60000,1,755.65,25991.796
10,60,0,1,0,70000,0,1262.9895,29995.7625
12,60,0,4,1,60000,1,755.65,28231.1145
35,76,1,2,1,20000,1,8.4915,21807.3345
37,45,1,2,1,60000,1,474.05,28204.1275
42,46,1,2,1,60000,1,881.6,20698.138
44,48,0,2,1,60000,1,1448.6265,20402.3445
67,50,1,2,1,70000,1,672.6,24739.199
69,68,1,2,1,80000,0,940.831,28804.948
71,69,0,2,1,80000,1,347.65,23816.399
76,66,1,2,1,80000,0,347.65,22529.9745
78,66,1,2,0,80000,0,854.9895,26068.792
101,63,1,1,1,60000,0,786.9895,24043.344
103,59,1,4,1,80000,0,279.65,27847.409
110,60,0,2,0,70000,0,786.9895,26156.1045
112,62,1,1,1,60000,1,279.65,29234.46
135,78,0,2,1,10000,0,1111.528,21405.1054
137,45,1,2,0,40000,0,1508.2105,23539.953
144,47,0,2,1,40000,1,955.5765,20617.3
146,44,1,2,0,40000,0,388.55,28595.527
169,56,0,1,0,80000,0,312.55,27163.446
171,56,1,1,1,90000,1,967.6605,22282.1795
176,61,0,2,1,70000,0,879.5765,28507.933
178,81,0,2,1,110000,1,284.2685,46325.746
201,76,0,1,1,70000,1,188.1,22477.932
203,76,1,2,0,80000,1,755.1265,28921.293
210,76,1,0,1,60000,1,1338.455,28300.0475
212,74,1,2,1,40000,1,744.5815,25610.168
235,71,1,2,1,70000,0,8.5405,26980.9225
237,72,0,2,1,70000,0,8.5405,25433.565
244,66,1,3,1,150000,1,2570.072,38172.1848
246,67,0,4,0,120000,1,2018.4,38345.2533
269,60,1,2,1,130000,1,284.2685,48320.778
271,60,0,3,1,130000,1,939.379,41549.5365
276,90,1,2,1,80000,1,8.5405,20383.278
278,61,0,2,1,80000,1,575.567,25536.9895
301,64,0,3,0,80000,1,8.5405,31647.007
303,63,0,3,0,90000,0,8.5405,26829.796
305,64,1,0,1,100000,1,575.567,25574.3495
310,70,1,2,1,60000,0,8.5405,22783.4835
312,70,1,2,0,70000,0,8.5405,23544.3375
335,63,1,0,1,10000,1,10.392,15686.7984
337,62,0,0,1,20000,1,527.192,18310.8093
344,65,0,0,1,10000,1,294.4,21708.2935
346,67,1,0,1,10000,0,84.4,16932.4603
369,45,0,0,0,10000,0,33.1415,30194.5885
371,46,1,0,1,20000,1,540.481,29763.198
378,63,0,0,1,30000,1,33.592,15178.6031
380,64,0,1,1,10000,1,489.896,19896.092
403,54,1,0,1,40000,1,661.6,53484.7946
405,72,1,2,0,10000,0,1081.344,15523.1094
410,56,1,1,1,10000,0,487.856,22540.6869
412,70,0,1,0,80000,1,1061.184,45797.1527
435,73,0,4,1,170000,1,198.4,38202.5718
437,73,1,4,0,160000,1,675.896,37315.4315
444,48,1,4,0,60000,0,83.2915,23946.0965
446,49,1,3,0,70000,0,669.443,24709.8325
469,48,1,0,1,40000,1,711.2,51622.6538
471,50,0,2,0,20000,0,487.856,14650.1488
478,50,0,1,0,30000,0,485.096,22669.8827
480,51,0,0,1,40000,1,1188.696,52243.2805
503,49,0,1,1,40000,0,575.567,27034.9685
505,93,1,1,1,40000,1,8.5405,21797.8505
510,70,1,1,1,30000,1,349.6,29984.868
512,71,0,1,1,30000,1,851.0765,37340.9085
535,65,0,0,1,60000,0,8.5405,20228.743
537,66,0,0,1,60000,1,8.5405,24322.396
544,56,1,1,1,20000,1,10.8,20786.2975
546,56,0,0,1,30000,1,559.272,16782.5806
569,57,1,0,1,20000,0,1136.456,19075.3342
571,58,1,2,1,30000,1,1464.616,22213.1783
578,58,1,2,1,30000,1,9.52,20374.9864
580,59,0,1,1,20000,0,1533.16,17367.7596
603,47,0,1,0,30000,0,481.288,23746.6116
605,47,0,1,1,30000,0,3.792,21264.8014
612,50,0,1,0,20000,1,481.288,30243.5234
614,48,1,1,0,30000,0,3.792,19803.2622
637,51,1,0,1,60000,0,575.567,25810.2
639,52,0,0,1,70000,1,8.5405,24242.2135
644,53,1,1,1,50000,1,104.481,29649.9545
646,54,1,0,1,40000,0,1817.863,29605.727
669,56,1,1,1,70000,0,8.5405,20348.391
671,56,1,1,1,70000,0,1169.4405,27218.744
6750,64,1,1,1,10000,1,481.288,17712.241
6765,54,0,0,1,30000,1,563.664,22842.1561
6767,54,0,0,1,40000,1,708.472,58473.9567
6782,56,0,0,1,40000,1,156.8,47845.8393
6784,56,1,1,1,10000,0,489.488,19592.6226
6799,59,1,0,1,20000,0,11.992,15568.4271
6801,59,1,1,1,20000,0,563.664,23711.2504
6816,61,0,1,1,30000,0,11.992,14182.0654
6818,90,1,1,1,30000,1,489.488,25253.6613
6833,61,0,1,1,30000,1,11.992,18434.0144
6835,61,1,1,1,40000,1,1173.344,56614.5895
6848,48,0,1,0,30000,0,563.664,18745.802
6850,48,0,0,1,40000,1,1104.8,51980.694
6852,51,0,2,1,10000,0,11.992,19004.0704
6865,63,1,1,1,60000,1,588.8765,25484.0995
6867,63,0,1,1,60000,1,21.85,22691.1685
6882,62,1,0,1,20000,1,989.592,25094.0561
6884,88,1,0,1,20000,1,489.488,16131.9775
6899,83,1,0,1,20000,0,489.488,18919.0781
6901,81,1,1,1,10000,0,989.592,21813.6662
6916,46,1,0,0,10000,0,1117.4695,18734.6325
6918,45,1,0,1,20000,0,513.281,27075.831
6933,62,0,0,1,30000,1,11.992,20944.0941
6935,64,0,0,0,20000,0,489.488,18932.6919
6950,65,1,0,1,40000,1,604.696,52278.2972
6952,54,0,1,1,10000,1,11.992,24967.3094
6965,54,0,0,1,40000,1,127.2,47360.0727
6967,54,1,0,1,50000,0,108.8,56722.3561
6969,72,1,1,1,20000,1,11.992,21516.0015
6982,57,0,1,1,30000,1,11.992,22047.348
6984,56,1,0,1,40000,1,7.104,49659.9608
6999,61,1,1,1,20000,0,11.992,17607.907
7001,60,0,1,1,20000,0,489.488,20638.0803
7016,60,1,2,1,30000,0,489.488,20557.844
7018,59,0,2,1,30000,0,92.784,18935.5867
7033,48,1,1,0,20000,1,11.992,14845.3042
7035,112,0,2,0,10000,1,11.992,21416.6084
7050,63,0,2,1,40000,0,1836.863,24273.8525
7052,62,1,1,1,60000,1,27.5405,27843.309
7067,78,0,3,1,70000,0,21.85,25675.1665
7069,77,0,4,0,70000,1,588.8765,29685.439
7082,76,1,2,1,40000,1,696.73,26898.7175
7084,76,0,1,1,60000,1,25.6405,19320.2825
7086,75,1,2,0,60000,0,25.6405,24017.2745
7099,73,0,2,1,60000,1,37.9905,17768.5465
7101,73,0,1,1,70000,1,37.9905,25078.095
7116,71,0,2,1,70000,1,25.6405,27068.3
7118,71,0,2,1,60000,0,1923.047,24862.321
7133,67,1,4,1,110000,1,13.512,45670.6008
7135,68,1,4,1,120000,1,13.512,33137.6472
7150,78,1,4,0,100000,1,152,49970.6731
7152,77,0,2,0,80000,0,580.696,56011.312
7167,70,0,2,1,150000,1,13.512,38654.2939
7169,71,0,3,0,130000,0,491.008,41003.855
7184,75,1,4,1,90000,1,128,49684.0047
7186,76,1,3,0,110000,1,491.088,35142.1497
7199,50,0,4,1,120000,0,14.4415,40963.5535
7201,51,0,3,0,90000,1,7.548,23599.3455
7203,51,1,2,0,100000,1,7.548,19989.715
7216,53,1,4,1,90000,0,7.6415,22762.0425
7218,53,0,4,1,110000,1,14.4415,43288.4135
7233,65,1,1,1,80000,1,133.931,19149.513
7235,66,1,1,1,60000,1,693.101,21739.916
7250,54,1,1,1,120000,1,600.593,35889.153
7252,56,0,4,1,70000,0,7.6415,22234.5905
7267,60,1,3,1,60000,0,7.6415,19739.093
7269,61,0,2,1,60000,1,7.6415,22893.715
7284,57,1,1,0,100000,0,1119.1695,28518.764
7286,63,0,1,1,60000,1,593.793,16960.6605
7301,62,1,1,1,60000,1,514.8875,22013.7935
7303,65,0,1,0,90000,0,7.548,21204.853
7316,44,1,2,1,30000,1,4.503,48974.205
7318,44,1,2,1,30000,1,4.503,50756.6665
7320,86,1,2,1,30000,0,5.9415,22981.189
7333,84,0,2,0,30000,1,1630.793,31101.975
7335,82,0,2,0,30000,1,5.9415,25340.345
7350,50,0,1,1,30000,0,4.503,40730.23
7352,52,0,2,1,70000,1,680.751,26978.4695
7367,46,1,2,0,60000,1,34.1905,27802.4715
7369,53,0,0,1,60000,1,130.131,21865.2495
7384,61,1,1,1,90000,0,37.9905,26005.4925
7386,60,0,4,1,110000,1,583.072,41948.6075
7401,61,0,4,1,120000,0,583.072,45336.9485
7403,62,1,3,1,80000,1,37.0405,33512.664
7418,64,0,4,1,110000,1,1825.368,40059.632
7420,63,1,4,1,120000,1,16.0455,36920.0345
7433,86,1,2,1,70000,1,601.217,23597.1725
7435,86,0,2,1,80000,1,34.1905,25651.8185
7437,85,0,2,0,80000,1,34.1905,24189.136
7450,46,0,2,0,40000,1,604.067,26121.039
7452,76,0,2,1,20000,1,592.093,27056.143
7467,71,1,2,1,40000,1,7.548,24050.1655
7469,71,0,2,1,40000,0,7.548,22570.6485
7484,69,0,2,0,80000,0,1119.076,22176.2795
7486,68,0,2,1,80000,0,7.548,21602.1265
7501,49,0,2,1,60000,1,689.301,25630.951
7503,49,1,2,1,60000,1,34.1905,25770.993
7518,59,0,4,1,100000,1,130.131,17707.424
7520,58,0,4,1,100000,1,689.301,28317.036
7535,80,0,2,1,60000,1,1836.863,27830.4875
7537,81,1,2,1,60000,1,34.1905,21351.7105
7550,53,1,0,1,50000,1,27.5405,28906.7135
7552,54,1,1,1,50000,1,27.5405,22622.986
7554,53,0,1,1,50000,1,594.567,27484.8595
7567,53,0,0,1,70000,1,20.9,19513.733
7569,56,1,1,1,50000,0,587.9265,21112.2925
7584,54,0,2,1,70000,0,689.301,24482.865
7586,54,1,2,1,70000,1,1276.4865,24058.982
7601,59,1,2,1,60000,1,0,25268.5625
7603,59,0,3,1,60000,1,34.1905,22740.679
7618,60,0,0,0,60000,0,16.1405,26585.689
7620,51,0,1,1,40000,1,1732.432,53833.6757
7635,52,1,1,0,30000,0,563.664,22050.5547
7637,52,0,1,1,40000,0,629.496,53145.7361
7652,69,0,2,0,30000,1,4.503,47182.5492
7654,69,0,2,0,30000,1,571.5295,32762.5367
7667,66,1,2,1,30000,0,571.5295,37232.6335
7669,67,0,2,0,30000,1,4.503,29877.73
7671,65,1,1,1,40000,1,588.867,23228.009
7684,50,0,0,1,40000,1,21.8405,25470.511
7686,53,0,0,0,60000,1,608.646,21598.8565
7701,55,0,1,0,60000,0,593.6995,23024.0285
7703,56,1,1,1,60000,0,7.548,26172.8045
7718,59,1,1,0,70000,1,514.8875,24251.614
7720,59,0,3,1,60000,1,7.548,22651.632
7735,60,1,1,0,70000,0,7.6415,28008.8645
7737,65,1,1,1,90000,0,514.981,18663.5615
7752,48,1,2,1,30000,0,4.503,39307.2195
7754,49,0,1,1,40000,0,137.56,20504.8625
7769,82,0,2,1,40000,1,7.6415,22270.0785
7771,48,0,1,1,40000,0,676.951,24319.4045
7784,56,0,1,0,80000,0,778.5915,23074.9125
7786,56,1,2,0,110000,0,16.0455,41837.2395
7788,61,1,0,1,80000,1,27.5405,21474.695
7801,52,1,0,1,60000,1,588.867,22279.294
7803,52,0,0,1,60000,1,27.5405,25383.0935
7818,61,1,2,0,90000,0,34.1905,25472.4305
7820,61,1,2,1,150000,1,679.0125,39608.239
7835,68,1,2,0,60000,1,21.8405,20240.344
7837,69,1,2,1,60000,0,676.951,21116.1205
7852,69,0,2,0,80000,1,34.1905,26959.857
7854,69,1,2,1,80000,1,130.131,27511.2585
7869,72,0,2,1,40000,0,0,21749.3605
7871,71,1,2,0,40000,1,700.9575,20139.0555
7886,75,1,2,1,20000,0,513.281,32151.552
7888,47,1,2,1,40000,0,21.8405,24198.633
7901,73,0,2,0,30000,1,513.281,32485.4415
